N,D,bonus,condition,seed,update,eat0,eat1,enc0,enc1,selectivity,prevalence,zaps,ret
12,100,8.75,none,0,142,99.8671875,109.8515625,332.04296875,368.171875,0.0,0.0,13.875,-8.629524230957031
12,100,8.75,none,0,143,99.7734375,110.75390625,331.3984375,372.43359375,0.0,0.0,14.01953125,-8.732064247131348
12,100,8.75,none,0,144,98.61328125,109.89453125,330.84765625,368.95703125,0.0,0.0,13.84765625,-8.500911712646484
12,100,8.75,none,0,145,99.765625,110.546875,332.72265625,369.53125,0.0,0.0,13.25390625,-8.369270324707031
12,100,8.75,none,0,146,100.40625,109.58984375,335.3046875,367.4921875,0.0,0.0,13.4765625,-8.807421684265137
12,100,8.75,none,0,147,99.3515625,111.11328125,333.625,369.171875,0.0,0.0,13.359375,-8.355045318603516
12,100,8.75,none,0,148,98.1484375,110.72265625,326.66796875,369.6875,0.0,0.0,13.5,-8.399349212646484
12,100,8.75,none,0,149,98.3125,110.7421875,327.0546875,369.2734375,0.0,0.0,13.37890625,-8.206607818603516
12,100,8.75,none,0,150,98.421875,110.9140625,328.58203125,372.109375,0.0,0.0,13.6640625,-8.321582794189453
12,100,8.75,none,0,151,98.625,111.58203125,328.1875,373.125,0.0,0.0,13.296875,-8.128971099853516
12,100,8.75,none,0,152,99.01171875,110.79296875,328.05078125,368.234375,0.0,0.0,13.41015625,-8.334245681762695
12,100,8.75,none,0,153,97.9609375,111.265625,323.375,368.2890625,0.0,0.0,13.21484375,-8.181022644042969
12,100,8.75,none,0,154,98.76953125,110.51171875,327.6640625,367.56640625,0.0,0.0,13.265625,-8.322103500366211
12,100,8.75,none,0,155,98.31640625,111.49609375,328.66796875,370.67578125,0.0,0.0,13.515625,-8.099316596984863
12,100,8.75,none,0,156,99.19140625,110.98046875,327.30078125,367.22265625,0.0,0.0,12.9609375,-8.244693756103516
12,100,8.75,none,0,157,99.16015625,111.890625,328.2734375,369.77734375,0.0,0.0,12.91796875,-8.134506225585938
12,100,8.75,none,0,158,99.97265625,110.98828125,330.375,366.859375,0.0,0.0,12.7109375,-8.270378112792969
12,100,8.75,none,0,159,98.62109375,110.66015625,326.87109375,367.5078125,0.0,0.0,12.8515625,-8.216114044189453
12,100,8.75,none,0,160,99.34765625,111.57421875,328.421875,368.59375,0.0,0.0,13.12890625,-8.269336700439453
12,100,8.75,none,0,161,100.421875,111.6875,334.07421875,370.30859375,0.0,0.0,12.46875,-8.335612297058105
12,100,8.75,none,0,162,99.6328125,110.86328125,331.4140625,369.12890625,0.0,0.0,12.3828125,-8.140918731689453
12,100,8.75,none,0,163,100.26171875,111.3046875,331.34375,368.125,0.0,0.0,12.36328125,-8.4140625
12,100,8.75,none,0,164,99.69921875,112.25,329.09765625,368.5546875,0.0,0.0,12.6484375,-8.28378963470459
12,100,8.75,none,0,165,99.19921875,112.7109375,329.86328125,369.4453125,0.0,0.0,12.234375,-7.824056148529053
12,100,8.75,none,0,166,99.3203125,111.12890625,331.3203125,367.8046875,0.0,0.0,12.34765625,-7.960319519042969
12,100,8.75,none,0,167,99.08203125,112.16015625,329.12890625,372.390625,0.0,0.0,12.07421875,-8.036751747131348
12,100,8.75,none,0,168,98.890625,111.890625,327.5703125,370.453125,0.0,0.0,12.4140625,-7.830403804779053
12,100,8.75,none,0,169,99.171875,112.15625,329.4921875,370.1484375,0.0,0.0,12.06640625,-7.854817867279053
12,100,8.75,none,0,170,99.51171875,113.62890625,328.85546875,375.41796875,0.0,0.0,11.62109375,-7.653743743896484
12,100,8.75,none,0,171,97.82421875,112.96484375,325.7578125,370.796875,0.0,0.0,11.875,-7.6217780113220215
12,100,8.75,none,0,172,99.546875,112.65234375,327.8046875,373.11328125,0.0,0.0,11.6875,-7.89218807220459
12,100,8.75,none,0,173,98.5,112.375,326.234375,370.59765625,0.0,0.0,11.84375,-7.695671081542969
12,100,8.75,none,0,174,99.47265625,112.671875,329.390625,370.8125,0.0,0.0,11.46484375,-7.863216400146484
12,100,8.75,none,0,175,99.97265625,112.640625,333.515625,368.83984375,0.0,0.0,11.31640625,-7.7994794845581055
12,100,8.75,none,0,176,99.98046875,112.08984375,330.8515625,367.3828125,0.0,0.0,11.515625,-7.755990505218506
12,100,8.75,none,0,177,100.7421875,112.75,334.49609375,370.0,0.0,0.0,11.50390625,-7.936816692352295
12,100,8.75,none,0,178,99.41796875,112.8984375,330.83203125,368.4765625,0.0,0.0,11.1875,-7.674381256103516
12,100,8.75,none,0,179,99.9453125,112.078125,330.7421875,365.578125,0.0,0.0,11.171875,-7.81845760345459
12,100,8.75,none,0,180,99.2421875,112.03125,331.0703125,369.26953125,0.0,0.0,11.1484375,-7.682162284851074
12,100,8.75,none,0,181,100.03515625,113.03515625,331.3125,370.75390625,0.0,0.0,11.1875,-7.696907043457031
12,100,8.75,none,0,182,100.81640625,113.21484375,336.09375,369.07421875,0.0,0.0,11.20703125,-7.4928388595581055
12,100,8.75,none,0,183,100.31640625,113.78125,331.3515625,371.6171875,0.0,0.0,11.00390625,-7.87216854095459
12,100,8.75,none,0,184,100.7734375,113.30078125,333.5703125,367.6796875,0.0,0.0,10.97265625,-7.757129192352295
12,100,8.75,none,0,185,100.11328125,113.22265625,332.40234375,369.87109375,0.0,0.0,10.84375,-7.560384273529053
12,100,8.75,none,0,186,101.21484375,113.1484375,334.109375,369.1171875,0.0,0.0,11.29296875,-7.8824872970581055
12,100,8.75,none,0,187,100.15234375,114.234375,332.3671875,374.6015625,0.0,0.0,11.390625,-7.598372459411621
12,100,8.75,none,0,188,99.546875,113.90625,332.03125,373.17578125,0.0,0.0,10.90234375,-7.482682704925537
