condition,seed,update,enforce,freeze,bonus_on,removal_on,hazard_on,coord_on,eat0,eat1,eat2,eat3,enc0,enc1,enc2,enc3,selectivity,prevalence,zaps,ret
none,0,0,1.0,0.0,1.0,1.0,1.0,1.0,24.4140625,26.5,24.15234375,24.08203125,196.796875,205.11328125,188.953125,193.79296875,0.0,0.0,17.73046875,-0.39481157064437866
none,0,1,1.0,0.0,1.0,1.0,1.0,1.0,26.5,27.71484375,25.39453125,24.59375,199.56640625,204.98046875,191.828125,184.51171875,0.0,0.0,17.38671875,-0.032037973403930664
none,0,2,1.0,0.0,1.0,1.0,1.0,1.0,27.84375,29.375,27.33984375,26.0859375,192.76953125,210.515625,196.6484375,187.1015625,0.0,0.0,17.1875,0.5935691595077515
none,0,3,1.0,0.0,1.0,1.0,1.0,1.0,29.08984375,30.42578125,28.32421875,28.1640625,195.44140625,205.40234375,192.94140625,195.37109375,0.0,0.0,16.578125,1.183297872543335
none,0,4,1.0,0.0,1.0,1.0,1.0,1.0,30.0625,32.8125,29.78125,28.98046875,189.94140625,212.4140625,194.109375,189.57421875,0.0,0.0,16.41015625,1.8590819835662842
none,0,5,1.0,0.0,1.0,1.0,1.0,1.0,31.4609375,32.80859375,30.82421875,31.796875,188.41796875,200.5859375,189.42578125,199.55078125,0.0,0.0,16.04296875,2.413553237915039
none,0,6,1.0,0.0,1.0,1.0,1.0,1.0,32.609375,34.875,31.6328125,33.0234375,188.42578125,201.46875,187.24609375,194.2421875,0.0,0.0,15.61328125,2.874959945678711
none,0,7,1.0,0.0,1.0,1.0,1.0,1.0,32.67578125,37.1484375,33.2734375,34.89453125,177.21484375,201.55078125,188.55078125,196.265625,0.0,0.0,15.29296875,3.8858633041381836
none,0,8,1.0,0.0,1.0,1.0,1.0,1.0,34.3515625,37.5546875,34.80859375,37.0390625,176.9296875,194.9609375,183.1796875,197.4609375,0.0,0.0,14.75390625,4.332917213439941
none,0,9,1.0,0.0,1.0,1.0,1.0,1.0,35.82421875,38.91796875,36.31640625,37.578125,177.27734375,191.046875,182.08203125,191.69140625,0.0,0.0,14.02734375,4.940883159637451
none,0,10,1.0,0.0,1.0,1.0,1.0,1.0,35.28515625,39.94921875,38.2421875,39.625,165.390625,186.57421875,179.98046875,189.09765625,0.0,0.0,13.671875,5.793904781341553
none,0,11,1.0,0.0,1.0,1.0,1.0,1.0,37.02734375,40.33984375,38.65234375,40.734375,163.4453125,179.015625,175.7578125,186.33984375,0.0,0.0,13.82421875,5.8614630699157715
none,0,12,1.0,0.0,1.0,1.0,1.0,1.0,36.8359375,42.26953125,39.28125,42.5859375,158.328125,179.9375,169.015625,185.4765625,0.0,0.0,12.96875,6.781741142272949
none,0,13,1.0,0.0,1.0,1.0,1.0,1.0,37.234375,42.44921875,40.9765625,44.0,153.34375,171.953125,166.2578125,181.59375,0.0,0.0,12.99609375,7.406452178955078
none,0,14,1.0,0.0,1.0,1.0,1.0,1.0,39.3125,42.57421875,42.3828125,45.8671875,155.43359375,165.78515625,165.140625,182.05078125,0.0,0.0,12.26171875,7.673149108886719
none,0,15,1.0,0.0,1.0,1.0,1.0,1.0,38.3203125,44.953125,41.1171875,46.56640625,149.0390625,168.94921875,157.75390625,180.2109375,0.0,0.0,12.0234375,8.198173522949219
none,0,16,1.0,0.0,1.0,1.0,1.0,1.0,40.0,44.75,43.21484375,46.9609375,152.42578125,163.484375,157.86328125,175.546875,0.0,0.0,11.6640625,8.20650863647461
none,0,17,1.0,0.0,1.0,1.0,1.0,1.0,39.515625,46.69921875,45.45703125,48.484375,147.3984375,167.97265625,162.53125,176.25390625,0.0,0.0,11.3984375,9.441375732421875
none,0,18,1.0,0.0,1.0,1.0,1.0,1.0,40.13671875,47.35546875,45.515625,47.92578125,148.3984375,167.6171875,157.80078125,173.21875,0.0,0.0,11.38671875,9.31950569152832
none,0,19,1.0,0.0,1.0,1.0,1.0,1.0,40.5625,48.609375,45.8515625,48.4140625,150.5390625,168.48046875,157.37109375,173.34765625,0.0,0.0,11.2890625,9.649479866027832
none,0,20,1.0,0.0,1.0,1.0,1.0,1.0,40.69140625,50.8203125,46.5234375,48.91015625,149.1875,173.73046875,157.87890625,169.80859375,0.0,0.0,10.9609375,10.236528396606445
none,0,21,1.0,0.0,1.0,1.0,1.0,1.0,39.78515625,49.77734375,47.0390625,49.95703125,144.921875,168.515625,158.3359375,176.09765625,0.0,0.0,11.09765625,10.520927429199219
none,0,22,1.0,0.0,1.0,1.0,1.0,1.0,40.15234375,51.5078125,48.078125,51.078125,144.4296875,171.8359375,158.25390625,176.9921875,0.0,0.0,10.80859375,11.1627836227417
none,0,23,1.0,0.0,1.0,1.0,1.0,1.0,39.28125,51.05859375,47.85546875,51.8203125,142.67578125,170.1796875,156.609375,176.96875,0.0,0.0,11.02734375,11.315532684326172
none,0,24,1.0,0.0,1.0,1.0,1.0,1.0,40.48828125,50.60546875,48.39453125,53.16015625,146.3359375,166.2109375,157.37109375,182.30078125,0.0,0.0,10.546875,11.530599594116211
none,0,25,1.0,0.0,1.0,1.0,1.0,1.0,40.65234375,52.484375,50.484375,51.9375,144.27734375,173.5390625,163.94921875,176.890625,0.0,0.0,10.22265625,12.030668258666992
none,0,26,1.0,0.0,1.0,1.0,1.0,1.0,40.84375,54.22265625,50.30859375,52.77734375,144.43359375,177.83984375,163.94140625,178.16015625,0.0,0.0,9.8984375,12.46738338470459
none,0,27,1.0,0.0,1.0,1.0,1.0,1.0,39.74609375,54.4609375,52.32421875,52.57421875,140.1953125,178.08203125,167.38671875,177.5859375,0.0,0.0,9.79296875,12.740439414978027
none,0,28,1.0,0.0,1.0,1.0,1.0,1.0,39.31640625,55.15234375,53.5390625,53.08203125,139.0625,180.88671875,170.75390625,178.70703125,0.0,0.0,9.5234375,13.519156455993652
none,0,29,1.0,0.0,1.0,1.0,1.0,1.0,39.578125,55.859375,53.5625,52.671875,139.03125,183.0078125,170.48828125,176.16015625,0.0,0.0,9.3125,13.630851745605469
none,0,30,1.0,0.0,1.0,1.0,1.0,1.0,39.109375,56.38671875,54.7734375,52.9453125,135.19921875,182.46875,172.8984375,176.2421875,0.0,0.0,9.04296875,13.990686416625977
none,0,31,1.0,0.0,1.0,1.0,1.0,1.0,39.6015625,57.5859375,55.24609375,52.6875,136.35546875,185.7421875,174.20703125,172.80859375,0.0,0.0,8.81640625,14.213375091552734
none,0,32,1.0,0.0,1.0,1.0,1.0,1.0,38.97265625,58.8984375,56.8984375,53.5234375,134.5078125,189.73046875,178.75390625,174.48046875,0.0,0.0,8.1953125,15.022231101989746
none,0,33,1.0,0.0,1.0,1.0,1.0,1.0,38.99609375,58.91015625,57.51953125,53.3828125,134.3046875,189.3671875,181.6015625,173.015625,0.0,0.0,8.15625,14.96351146697998
none,0,34,1.0,0.0,1.0,1.0,1.0,1.0,39.63671875,59.1953125,58.03125,53.66796875,133.4765625,190.984375,183.0078125,174.734375,0.0,0.0,7.7734375,15.288911819458008
none,0,35,1.0,0.0,1.0,1.0,1.0,1.0,40.109375,58.91796875,57.92578125,54.7734375,137.984375,189.5546875,182.5390625,179.10546875,0.0,0.0,7.5390625,15.199234008789062
none,0,36,1.0,0.0,1.0,1.0,1.0,1.0,41.125,59.55078125,59.42578125,52.80859375,139.87890625,192.39453125,189.84765625,172.87109375,0.0,0.0,7.671875,15.264037132263184
none,0,37,1.0,0.0,1.0,1.0,1.0,1.0,40.00390625,60.140625,58.9921875,54.859375,136.92578125,196.32421875,186.57421875,180.32421875,0.0,0.0,7.59765625,15.887164115905762
none,0,38,1.0,0.0,1.0,1.0,1.0,1.0,40.64453125,60.6640625,58.8125,55.49609375,138.140625,194.8984375,187.50390625,182.6328125,0.0,0.0,7.17578125,15.995780944824219
none,0,39,1.0,0.0,1.0,1.0,1.0,1.0,41.28515625,59.98046875,60.890625,55.19921875,139.00390625,192.03125,191.26953125,180.5078125,0.0,0.0,6.5546875,16.176313400268555
none,0,40,1.0,0.0,1.0,1.0,1.0,1.0,40.34375,61.5390625,59.23046875,55.640625,135.4765625,198.39453125,186.13671875,180.37890625,0.0,0.0,6.50390625,16.435176849365234
none,0,41,1.0,0.0,1.0,1.0,1.0,1.0,40.38671875,60.78125,61.27734375,56.19140625,135.08203125,194.59765625,192.03125,181.9140625,0.0,0.0,6.31640625,16.641212463378906
none,0,42,1.0,0.0,1.0,1.0,1.0,1.0,41.19140625,62.05859375,59.49609375,54.78515625,137.26171875,198.08984375,186.4921875,178.6328125,0.0,0.0,6.31640625,16.21329116821289
none,0,43,1.0,0.0,1.0,1.0,1.0,1.0,40.32421875,63.34375,61.2890625,56.70703125,135.4921875,203.359375,193.4921875,183.40625,0.0,0.0,5.7578125,17.332992553710938
none,0,44,1.0,0.0,1.0,1.0,1.0,1.0,39.984375,61.765625,62.15625,55.51171875,133.1171875,198.109375,193.12890625,178.3125,0.0,0.0,5.95703125,16.92461395263672
none,0,45,1.0,0.0,1.0,1.0,1.0,1.0,39.60546875,63.8203125,61.1640625,55.37109375,131.61328125,204.19140625,191.33203125,177.6640625,0.0,0.0,5.9140625,17.552595138549805
none,0,46,1.0,0.0,1.0,1.0,1.0,1.0,41.06640625,63.13671875,60.6171875,55.5859375,136.234375,204.80078125,189.88671875,177.89453125,0.0,0.0,5.98828125,16.980493545532227
none,0,47,1.0,0.0,1.0,1.0,1.0,1.0,39.94140625,62.3984375,62.3984375,56.2578125,132.97265625,201.9453125,197.0859375,183.0390625,0.0,0.0,5.234375,17.454242706298828
none,0,48,1.0,0.0,1.0,1.0,1.0,1.0,40.2421875,63.59765625,60.7734375,56.07421875,137.09375,205.98828125,192.49609375,183.44140625,0.0,0.0,5.37109375,17.321002960205078
none,0,49,1.0,0.0,1.0,1.0,1.0,1.0,39.56640625,62.7734375,61.91015625,56.69921875,135.90234375,204.2734375,196.921875,185.66796875,0.0,0.0,5.38671875,17.58403205871582
none,0,50,1.0,0.0,1.0,1.0,1.0,1.0,39.98828125,62.47265625,61.53515625,55.6328125,137.96875,204.49609375,195.890625,183.25,0.0,0.0,5.328125,17.08055877685547
none,0,51,1.0,0.0,1.0,1.0,1.0,1.0,39.984375,63.60546875,62.33984375,56.88671875,139.35546875,206.83203125,199.33984375,186.80859375,0.0,0.0,5.19140625,17.755672454833984
none,0,52,1.0,0.0,1.0,1.0,1.0,1.0,39.71484375,60.5859375,60.015625,58.078125,139.50390625,199.08203125,193.05859375,190.56640625,0.0,0.0,5.04296875,17.25052833557129
none,0,53,1.0,0.0,1.0,1.0,1.0,1.0,40.546875,59.69921875,60.29296875,57.74609375,142.98046875,196.484375,194.39453125,192.40234375,0.0,0.0,5.140625,16.90265464782715
none,0,54,1.0,0.0,1.0,1.0,1.0,1.0,38.75390625,60.17578125,60.55078125,56.7421875,136.734375,197.63671875,196.26953125,191.19921875,0.0,0.0,5.1171875,17.025083541870117
none,0,55,1.0,0.0,1.0,1.0,1.0,1.0,39.0546875,60.99609375,60.76953125,58.20703125,141.2265625,201.7578125,197.65234375,194.6640625,0.0,0.0,4.86328125,17.356449127197266
none,0,56,1.0,0.0,1.0,1.0,1.0,1.0,38.125,60.84765625,60.55078125,58.0546875,136.13671875,199.8828125,196.0234375,194.58203125,0.0,0.0,5.1484375,17.32068634033203
none,0,57,1.0,0.0,1.0,1.0,1.0,1.0,38.00390625,62.11328125,59.53515625,58.23046875,134.4375,204.34375,195.02734375,193.9921875,0.0,0.0,5.16015625,17.226882934570312
none,0,58,1.0,0.0,1.0,1.0,1.0,1.0,38.05078125,61.23828125,61.2734375,57.484375,135.33984375,200.40625,200.15234375,192.09765625,0.0,0.0,5.21875,17.306171417236328
none,0,59,1.0,0.0,1.0,1.0,1.0,1.0,38.64453125,60.43359375,59.6171875,58.3984375,137.9140625,200.46484375,195.98828125,195.39453125,0.0,0.0,5.24609375,17.065994262695312
none,0,60,1.0,0.0,1.0,1.0,1.0,1.0,38.8515625,60.21484375,59.88671875,58.2109375,137.19140625,198.24609375,196.515625,194.66796875,0.0,0.0,5.15234375,17.052642822265625
none,0,61,1.0,0.0,1.0,1.0,1.0,1.0,38.828125,60.66015625,60.96875,58.078125,137.36328125,199.58984375,197.81640625,192.3984375,0.0,0.0,5.19140625,17.36636734008789
none,0,62,1.0,0.0,1.0,1.0,1.0,1.0,38.8828125,60.2578125,59.71875,58.2421875,138.71875,197.921875,194.88671875,193.1953125,0.0,0.0,5.203125,17.152721405029297
none,0,63,1.0,0.0,1.0,1.0,1.0,1.0,37.85546875,61.5234375,59.40625,58.62890625,136.23046875,201.265625,192.44921875,194.015625,0.0,0.0,5.13671875,17.39584732055664
none,0,64,1.0,0.0,1.0,1.0,1.0,1.0,38.85546875,62.0625,60.7265625,57.625,137.296875,203.98046875,196.921875,190.6015625,0.0,0.0,5.21875,17.437593460083008
none,0,65,1.0,0.0,1.0,1.0,1.0,1.0,38.1875,62.34375,62.05859375,58.71875,136.30859375,205.546875,202.3359375,194.6328125,0.0,0.0,5.5546875,17.861099243164062
none,0,66,1.0,0.0,1.0,1.0,1.0,1.0,38.52734375,62.859375,59.87109375,58.05078125,138.03515625,206.203125,195.0234375,192.33203125,0.0,0.0,5.171875,17.59624481201172
none,0,67,1.0,0.0,1.0,1.0,1.0,1.0,39.05859375,63.1328125,60.39453125,58.48828125,138.8828125,206.70703125,195.0,194.33984375,0.0,0.0,5.53125,17.513790130615234
none,0,68,1.0,0.0,1.0,1.0,1.0,1.0,39.56640625,61.18359375,60.51171875,59.4765625,140.0625,200.15234375,195.01171875,195.359375,0.0,0.0,5.13671875,17.712207794189453
none,0,69,1.0,0.0,1.0,1.0,1.0,1.0,39.80859375,62.40625,60.75390625,59.50390625,140.9453125,203.359375,195.50390625,197.61328125,0.0,0.0,5.01171875,17.683990478515625
none,0,70,1.0,0.0,1.0,1.0,1.0,1.0,40.6015625,61.22265625,59.05859375,60.18359375,143.6953125,199.94921875,190.26171875,197.3828125,0.0,0.0,5.15234375,17.424335479736328
none,0,71,1.0,0.0,1.0,1.0,1.0,1.0,39.76171875,61.04296875,59.59375,59.00390625,139.83984375,196.98828125,190.46484375,194.58203125,0.0,0.0,5.140625,17.436710357666016
none,0,72,1.0,0.0,1.0,1.0,1.0,1.0,41.05859375,61.43359375,60.5859375,59.80078125,143.34765625,198.43359375,193.09765625,196.359375,0.0,0.0,4.80078125,17.398664474487305
none,0,73,1.0,0.0,1.0,1.0,1.0,1.0,39.7109375,62.25,61.05078125,59.15625,140.203125,202.16796875,195.8828125,193.046875,0.0,0.0,5.0078125,17.73491096496582
none,0,74,1.0,0.0,1.0,1.0,1.0,1.0,39.640625,61.50390625,60.47265625,59.9765625,139.796875,200.7890625,195.25,196.62890625,0.0,0.0,5.00390625,17.7705135345459
none,0,75,1.0,0.0,1.0,1.0,1.0,1.0,39.69140625,62.2578125,61.96484375,58.36328125,139.41015625,201.6640625,199.23046875,192.6796875,0.0,0.0,4.73046875,17.752477645874023
none,0,76,1.0,0.0,1.0,1.0,1.0,1.0,39.53125,60.15234375,61.4140625,59.41015625,138.8828125,194.9296875,198.1171875,192.9375,0.0,0.0,4.7890625,17.729358673095703
none,0,77,1.0,0.0,1.0,1.0,1.0,1.0,39.9765625,61.63671875,62.06640625,59.87890625,140.7109375,199.3984375,198.9453125,195.56640625,0.0,0.0,4.68359375,17.777341842651367
none,0,78,1.0,0.0,1.0,1.0,1.0,1.0,40.01171875,62.07421875,62.3125,58.57421875,142.171875,201.78125,200.9765625,192.94140625,0.0,0.0,4.6015625,17.772069931030273
none,0,79,1.0,0.0,1.0,1.0,1.0,1.0,40.41796875,60.4296875,62.77734375,59.61328125,141.57421875,197.5546875,202.94921875,195.71484375,0.0,0.0,4.78515625,17.731292724609375
none,0,80,1.0,0.0,1.0,1.0,1.0,1.0,40.51953125,61.2265625,62.7109375,58.921875,143.12890625,198.59765625,201.58203125,193.96484375,0.0,0.0,4.84375,17.83061981201172
none,0,81,1.0,0.0,1.0,1.0,1.0,1.0,39.79296875,60.18359375,62.05859375,60.4296875,139.3828125,195.81640625,199.12109375,198.8359375,0.0,0.0,4.80078125,17.781002044677734
none,0,82,1.0,0.0,1.0,1.0,1.0,1.0,40.0078125,60.44140625,61.71484375,59.26171875,140.45703125,195.7578125,197.19140625,194.94921875,0.0,0.0,4.82421875,17.80369758605957
none,0,83,1.0,0.0,1.0,1.0,1.0,1.0,39.58984375,61.85546875,62.38671875,59.93359375,139.86328125,198.640625,200.04296875,195.55859375,0.0,0.0,4.76953125,18.140483856201172
none,0,84,1.0,0.0,1.0,1.0,1.0,1.0,39.38671875,60.625,62.34765625,61.046875,137.67578125,195.08203125,200.51171875,200.1484375,0.0,0.0,4.71875,18.103408813476562
none,0,85,1.0,0.0,1.0,1.0,1.0,1.0,39.73046875,61.5078125,63.0078125,59.4140625,137.87109375,198.265625,202.28125,191.8515625,0.0,0.0,4.39453125,18.108936309814453
none,0,86,1.0,0.0,1.0,1.0,1.0,1.0,38.73828125,61.89453125,62.53515625,59.01953125,133.2734375,198.0703125,199.98828125,191.3984375,0.0,0.0,4.5625,18.185781478881836
none,0,87,1.0,0.0,1.0,1.0,1.0,1.0,39.9296875,63.3984375,61.8359375,59.69921875,137.37109375,202.31640625,196.66796875,194.1171875,0.0,0.0,4.5390625,18.327129364013672
none,0,88,1.0,0.0,1.0,1.0,1.0,1.0,40.09375,62.85546875,62.0546875,60.60546875,138.44140625,199.01171875,197.28515625,196.45703125,0.0,0.0,4.34375,18.266643524169922
none,0,89,1.0,0.0,1.0,1.0,1.0,1.0,40.22265625,61.92578125,61.81640625,60.13671875,138.5546875,196.77734375,195.32421875,194.3984375,0.0,0.0,4.4765625,18.005998611450195
none,0,90,1.0,0.0,1.0,1.0,1.0,1.0,40.34375,62.7578125,61.953125,59.99609375,138.97265625,198.4296875,195.68359375,192.984375,0.0,0.0,4.55078125,18.259458541870117
none,0,91,1.0,0.0,1.0,1.0,1.0,1.0,40.54296875,62.84375,60.52734375,61.453125,140.953125,199.6875,192.22265625,199.04296875,0.0,0.0,4.2890625,18.21088409423828
none,0,92,1.0,0.0,1.0,1.0,1.0,1.0,40.79296875,60.9375,62.36328125,62.4140625,140.66015625,193.17578125,197.640625,203.06640625,0.0,0.0,4.5625,18.2081298828125
none,0,93,1.0,0.0,1.0,1.0,1.0,1.0,40.0546875,62.62890625,61.62890625,60.51953125,138.41796875,199.7734375,196.1875,197.04296875,0.0,0.0,4.31640625,18.338451385498047
none,0,94,1.0,0.0,1.0,1.0,1.0,1.0,39.34375,62.7109375,61.87890625,61.65625,137.515625,198.01953125,195.9921875,200.41796875,0.0,0.0,4.4375,18.621633529663086
none,0,95,1.0,0.0,1.0,1.0,1.0,1.0,41.01953125,60.64453125,62.89453125,62.50390625,142.8828125,192.21484375,198.31640625,203.890625,0.0,0.0,4.2890625,18.387062072753906
none,0,96,1.0,0.0,1.0,1.0,1.0,1.0,41.80078125,62.09765625,61.96484375,61.63671875,144.3359375,197.0625,196.16796875,200.984375,0.0,0.0,4.21875,18.16629981994629
none,0,97,1.0,0.0,1.0,1.0,1.0,1.0,39.14453125,63.04296875,62.63671875,61.01953125,137.7578125,200.1484375,197.51953125,197.5078125,0.0,0.0,4.15625,18.75177574157715
none,0,98,1.0,0.0,1.0,1.0,1.0,1.0,38.83984375,62.90625,61.89453125,61.16015625,135.74609375,198.953125,196.5703125,198.17578125,0.0,0.0,4.1640625,18.76600456237793
none,0,99,1.0,0.0,1.0,1.0,1.0,1.0,40.390625,62.5234375,63.4375,60.64453125,140.7578125,198.38671875,200.0859375,196.8671875,0.0,0.0,4.0625,18.397010803222656
none,0,100,1.0,0.0,1.0,1.0,1.0,1.0,40.03125,63.23828125,62.328125,62.67578125,138.703125,200.4453125,196.90234375,203.171875,0.0,0.0,4.1953125,18.921682357788086
none,0,101,1.0,0.0,1.0,1.0,1.0,1.0,39.3125,62.39453125,64.66796875,60.890625,137.4140625,196.9140625,203.5390625,196.90625,0.0,0.0,3.76171875,19.022720336914062
none,0,102,1.0,0.0,1.0,1.0,1.0,1.0,39.015625,64.7578125,62.62890625,59.91796875,135.24609375,204.4609375,199.23828125,193.87109375,0.0,0.0,4.02734375,18.894893646240234
none,0,103,1.0,0.0,1.0,1.0,1.0,1.0,39.4921875,63.96484375,63.8828125,60.16015625,138.15625,201.83984375,201.44921875,195.61328125,0.0,0.0,3.734375,18.97509765625
none,0,104,1.0,0.0,1.0,1.0,1.0,1.0,40.38671875,63.42578125,62.82421875,60.97265625,141.89453125,201.32421875,198.828125,197.421875,0.0,0.0,3.78515625,18.696956634521484
none,0,105,1.0,0.0,1.0,1.0,1.0,1.0,39.1015625,63.50390625,62.7265625,60.62890625,138.55859375,202.90625,198.44140625,197.16796875,0.0,0.0,3.5546875,18.768688201904297
none,0,106,1.0,0.0,1.0,1.0,1.0,1.0,39.31640625,63.83203125,64.3359375,60.57421875,137.40234375,202.73828125,202.41796875,195.34375,0.0,0.0,3.75,19.176342010498047
none,0,107,1.0,0.0,1.0,1.0,1.0,1.0,39.984375,63.62109375,61.890625,59.80078125,141.04296875,203.08984375,195.9765625,193.890625,0.0,0.0,3.78125,18.452688217163086
none,0,108,1.0,0.0,1.0,1.0,1.0,1.0,38.26171875,64.24609375,61.91015625,59.75,134.88671875,204.45703125,196.375,193.28515625,0.0,0.0,3.6953125,18.834707260131836
none,0,109,1.0,0.0,1.0,1.0,1.0,1.0,40.41796875,63.90625,63.38671875,59.86328125,141.32421875,202.5546875,201.109375,195.03515625,0.0,0.0,3.72265625,18.811809539794922
none,0,110,1.0,0.0,1.0,1.0,1.0,1.0,39.3828125,64.16796875,63.859375,60.12890625,138.55859375,203.4375,202.11328125,194.1953125,0.0,0.0,3.7421875,18.97079086303711
none,0,111,1.0,0.0,1.0,1.0,1.0,1.0,38.29296875,65.05859375,64.140625,59.7734375,136.60546875,205.2265625,201.49609375,192.59765625,0.0,0.0,3.72265625,19.242517471313477
none,0,112,1.0,0.0,1.0,1.0,1.0,1.0,38.57421875,62.6328125,63.84375,61.23046875,136.5078125,199.63671875,201.8984375,198.9296875,0.0,0.0,3.76953125,19.16695785522461
none,0,113,1.0,0.0,1.0,1.0,1.0,1.0,39.21484375,62.87109375,63.38671875,61.6328125,138.375,200.71875,198.8046875,197.65625,0.0,0.0,3.625,19.071102142333984
none,0,114,1.0,0.0,1.0,1.0,1.0,1.0,39.26953125,62.77734375,62.76171875,62.80859375,138.8203125,198.08984375,197.1640625,201.19140625,0.0,0.0,3.625,19.254009246826172
none,0,115,1.0,0.0,1.0,1.0,1.0,1.0,39.484375,63.21875,64.8046875,62.7265625,140.0390625,200.09375,203.1015625,203.2421875,0.0,0.0,3.32421875,19.433637619018555
none,0,116,1.0,0.0,1.0,1.0,1.0,1.0,38.8203125,64.171875,63.38671875,62.70703125,136.75,205.0625,198.32421875,200.21875,0.0,0.0,3.62109375,19.52356719970703
none,0,117,1.0,0.0,1.0,1.0,1.0,1.0,39.58203125,63.3984375,64.22265625,61.5234375,140.22265625,201.33984375,201.25390625,196.0546875,0.0,0.0,3.55859375,19.137218475341797
none,0,118,1.0,0.0,1.0,1.0,1.0,1.0,39.57421875,64.22265625,64.0546875,61.99609375,139.609375,201.26171875,199.90625,197.49609375,0.0,0.0,3.44140625,19.581802368164062
none,0,119,1.0,0.0,1.0,1.0,1.0,1.0,39.22265625,64.48828125,64.640625,61.37890625,139.0078125,203.92578125,200.85546875,195.875,0.0,0.0,3.3125,19.649084091186523
none,0,120,1.0,0.0,1.0,1.0,1.0,1.0,38.4921875,64.67578125,63.94140625,62.015625,136.94921875,204.66796875,200.109375,198.75,0.0,0.0,3.421875,19.858022689819336
none,0,121,1.0,0.0,1.0,1.0,1.0,1.0,38.609375,65.37890625,64.66796875,62.8671875,136.6640625,205.15625,201.5078125,199.37890625,0.0,0.0,3.55078125,19.879131317138672
none,0,122,1.0,0.0,1.0,1.0,1.0,1.0,38.08984375,65.515625,63.93359375,61.6796875,136.2578125,205.3046875,198.98828125,198.2265625,0.0,0.0,3.26171875,20.049251556396484
none,0,123,1.0,0.0,1.0,1.0,1.0,1.0,38.8515625,65.41796875,64.04296875,61.7109375,139.109375,207.8203125,199.96484375,199.16015625,0.0,0.0,3.3125,19.647449493408203
none,0,124,1.0,0.0,1.0,1.0,1.0,1.0,38.859375,65.64453125,64.34765625,62.46484375,139.59375,208.17578125,203.0859375,200.2578125,0.0,0.0,3.38671875,19.967721939086914
none,0,125,1.0,0.0,1.0,1.0,1.0,1.0,38.53125,64.96875,64.83984375,61.94921875,138.70703125,205.84765625,203.38671875,199.53515625,0.0,0.0,3.2421875,19.949966430664062
none,0,126,1.0,0.0,1.0,1.0,1.0,1.0,38.53125,64.4609375,65.05859375,62.1484375,138.796875,204.375,203.55859375,199.78515625,0.0,0.0,3.43359375,19.900928497314453
none,0,127,1.0,0.0,1.0,1.0,1.0,1.0,38.4609375,65.4765625,64.6953125,61.65234375,137.9453125,206.43359375,203.28125,197.94140625,0.0,0.0,3.2265625,20.052471160888672
none,0,128,1.0,0.0,1.0,1.0,1.0,1.0,38.1796875,65.8203125,64.37109375,61.9765625,137.71484375,207.4375,201.078125,198.5390625,0.0,0.0,3.34765625,19.985721588134766
none,0,129,1.0,0.0,1.0,1.0,1.0,1.0,37.31640625,66.2109375,64.3125,61.7109375,134.6796875,209.23046875,200.0859375,197.7421875,0.0,0.0,3.22265625,20.044971466064453
none,0,130,1.0,0.0,1.0,1.0,1.0,1.0,38.63671875,65.1171875,64.59375,62.66796875,138.87890625,204.6640625,201.71484375,200.74609375,0.0,0.0,3.3359375,20.038715362548828
none,0,131,1.0,0.0,1.0,1.0,1.0,1.0,38.109375,66.5234375,64.16796875,62.625,138.21875,210.75390625,201.10546875,200.1015625,0.0,0.0,3.18359375,20.229290008544922
none,0,132,1.0,0.0,1.0,1.0,1.0,1.0,37.9296875,65.86328125,64.765625,62.79296875,136.89453125,208.640625,200.9453125,199.95703125,0.0,0.0,3.3359375,20.197586059570312
none,0,133,1.0,0.0,1.0,1.0,1.0,1.0,37.59375,64.21875,65.15625,63.76171875,136.64453125,202.12890625,204.0,204.20703125,0.0,0.0,3.20703125,20.307682037353516
none,0,134,1.0,0.0,1.0,1.0,1.0,1.0,37.6640625,66.171875,65.55859375,62.4453125,135.7109375,206.9453125,203.69140625,198.95703125,0.0,0.0,2.8828125,20.468656539916992
none,0,135,1.0,0.0,1.0,1.0,1.0,1.0,36.765625,65.953125,65.34765625,61.82421875,133.96875,206.484375,204.23046875,198.45703125,0.0,0.0,3.171875,20.473712921142578
none,0,136,1.0,0.0,1.0,1.0,1.0,1.0,35.94921875,65.4140625,66.31640625,63.57421875,130.87109375,205.23828125,205.5703125,202.65234375,0.0,0.0,3.125,20.900663375854492
none,0,137,1.0,0.0,1.0,1.0,1.0,1.0,37.09765625,67.0703125,65.90625,63.08984375,132.88671875,210.80859375,203.89453125,200.55859375,0.0,0.0,2.93359375,20.719223022460938
none,0,138,1.0,0.0,1.0,1.0,1.0,1.0,36.7890625,67.16796875,64.515625,63.91796875,133.234375,210.85546875,199.78125,203.11328125,0.0,0.0,3.02734375,20.964004516601562
none,0,139,1.0,0.0,1.0,1.0,1.0,1.0,37.921875,67.953125,64.55859375,62.59375,137.40625,214.58203125,200.27734375,198.06640625,0.0,0.0,3.0390625,20.631502151489258
none,0,140,1.0,0.0,1.0,1.0,1.0,1.0,37.09375,67.1328125,66.48046875,63.6796875,133.4375,211.02734375,206.65625,204.109375,0.0,0.0,2.98046875,21.130918502807617
none,0,141,1.0,0.0,1.0,1.0,1.0,1.0,37.453125,66.3359375,65.58984375,62.8828125,135.80078125,209.2734375,203.21875,200.16015625,0.0,0.0,2.94921875,20.647666931152344
